Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	70/736	2.334075e-19	2.733202e-16	0	0	4.018611e+00	1.724045e+02	RPL30;COX7B;RPL32;KEAP1;MT1X;CABIN1;RPS15;RPS4X;RPL7A;CAPZB;RPS19;AKT2;PSMD3;SCMH1;RPL36;AKT1;RPL35;RPL38;PHGDH;RPS13;MAP2K3;SEC13;RPL21;RPS7;RPS8;GPX3;DDX11;DYNLL1;ARFGAP1;PSME3;DDIT3;CSNK2B;MT1G;BLVRB;TERF2IP;TRIB3;RPL26;RPL29;CRYAB;SQSTM1;UBA52;ATF4;MT1E;PSMD13;MRPL18;DCTN3;COX5A;PSMA7;PSMB5;UBB;EXOSC8;LMNA;RPS3;RPS2;RPL18;RPS27A;EXTL3;RPL19;NQO1;HSPA8;TXNRD2;HMGA1;HSPA12A;COX6C;YIF1A;PSMC5;PSMC3;CDK4;RPL27A;RPS24
Reactome_2022	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012	26/98	1.451490e-18	6.407912e-16	0	0	1.307222e+01	5.369277e+02	RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;DDIT3;RPL27A;TRIB3;RPL26;RPL29;UBA52;RPS24;ATF4
Reactome_2022	L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827	27/108	1.690274e-18	6.407912e-16	0	0	1.208365e+01	4.944826e+02	EIF4A1;RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;EIF3L;RPL27A;EIF3G;RPL26;RPL29;UBA52;RPS24;EIF4G1
Reactome_2022	GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706	27/109	2.188868e-18	6.407912e-16	0	0	1.193567e+01	4.853418e+02	EIF4A1;RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;EIF3L;RPL27A;EIF3G;RPL26;RPL29;UBA52;RPS24;EIF4G1
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	67/722	5.357070e-18	1.102237e-15	0	0	3.889508e+00	1.546784e+02	RPL30;COX7B;RPL32;KEAP1;CABIN1;RPS15;RPS4X;RPL7A;CAPZB;RPS19;AKT2;PSMD3;SCMH1;RPL36;AKT1;RPL35;RPL38;PHGDH;RPS13;MAP2K3;SEC13;RPL21;RPS7;RPS8;GPX3;DDX11;DYNLL1;ARFGAP1;PSME3;DDIT3;CSNK2B;BLVRB;TERF2IP;TRIB3;RPL26;RPL29;CRYAB;SQSTM1;UBA52;ATF4;PSMD13;MRPL18;DCTN3;COX5A;PSMA7;PSMB5;UBB;EXOSC8;LMNA;RPS3;RPS2;RPL18;RPS27A;EXTL3;RPL19;NQO1;HSPA8;TXNRD2;HMGA1;HSPA12A;COX6C;YIF1A;PSMC5;PSMC3;CDK4;RPL27A;RPS24
Reactome_2022	Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553	32/167	5.647673e-18	1.102237e-15	0	0	8.649835e+00	3.435307e+02	RPL30;RPL32;PSMD13;PSMA7;RPS15;RPS4X;RPL7A;PSMB5;RPS19;UBB;PSMD3;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;PSMC5;PSMC3;PSME3;RPL27A;RPL26;RPL29;UBA52;RPS24;EIF4G1
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	27/116	1.233587e-17	2.063615e-15	0	0	1.099293e+01	4.279990e+02	EIF4A1;RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;EIF3L;RPL27A;EIF3G;RPL26;RPL29;UBA52;RPS24;EIF4G1
Reactome_2022	Formation Of A Pool Of Free 40S Subunits R-HSA-72689	25/98	1.876224e-17	2.746323e-15	0	0	1.237349e+01	4.765612e+02	RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;EIF3L;RPL27A;EIF3G;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Translation R-HSA-72766	40/281	2.373715e-17	3.088467e-15	0	0	6.115912e+00	2.341140e+02	EIF4A1;RPL30;RPL32;MRPL18;MRPL55;RPS15;RPS4X;MRPL20;RPL7A;MRPL40;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;MRPS27;RPL21;RPS7;RPS8;SSR2;MRPL23;MRPL53;MRPL51;EEF1D;EIF3L;RPL27A;EIF3G;RPL26;AURKAIP1;RPL29;FARSA;UBA52;CARS2;RPS24;EIF4G1
Reactome_2022	Eukaryotic Translation Elongation R-HSA-156842	24/90	2.711463e-17	3.175123e-15	0	0	1.311867e+01	5.004309e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;EEF1D;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956	24/92	4.728723e-17	5.033941e-15	0	0	1.273151e+01	4.785814e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19;EIF4G1
Reactome_2022	Signaling By ROBO Receptors R-HSA-376176	34/209	1.002625e-16	9.783949e-15	0	0	7.101935e+00	2.616264e+02	RPL30;RPL32;PSMD13;PSMA7;RPS15;RPS4X;RPL7A;PSMB5;RPS19;UBB;PSMD3;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;RPL21;RPS7;RPS8;RHOA;PSMC5;CXCL12;PSMC3;PSME3;RPL27A;RPL26;RPL29;UBA52;RPS24;EIF4G1
Reactome_2022	Peptide Chain Elongation R-HSA-156902	23/86	1.170295e-16	1.054165e-14	0	0	1.314829e+01	4.823331e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Metabolism Of RNA R-HSA-8953854	61/666	3.467021e-16	2.420599e-14	0	0	3.797931e+00	1.351990e+02	EIF4A1;RPL30;DDX49;RPL32;TSEN2;TSEN54;RPS15;RPS4X;RPL7A;RPS19;PSMD3;RPL36;AKT1;RPL35;RPL38;CTNNBL1;RPS13;SEC13;SNRPN;RPL21;RPS7;RPS8;METTL1;BUD31;GTF2F1;FTSJ1;SENP3;NT5C3B;HNRNPUL1;CLNS1A;PSME3;SRSF2;SNRPE;RPL26;RPL29;SNRNP200;UBA52;DDX5;PSMD13;PSMA7;NOL6;PSMB5;UBB;EXOSC8;RPS3;POLR2G;RPS2;RPL18;RPS27A;RPL19;CPSF4;HSPA8;CHTOP;NOP14;PSMC5;SNRNP40;PSMC3;CNOT1;RPL27A;RPS24;EIF4G1
Reactome_2022	Eukaryotic Translation Termination R-HSA-72764	23/90	3.514106e-16	2.420599e-14	0	0	1.236076e+01	4.398525e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Selenocysteine Synthesis R-HSA-2408557	23/90	3.514106e-16	2.420599e-14	0	0	1.236076e+01	4.398525e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Viral mRNA Translation R-HSA-192823	23/90	3.514106e-16	2.420599e-14	0	0	1.236076e+01	4.398525e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Metabolism Of Proteins R-HSA-392499	114/1890	1.899849e-15	1.235957e-13	0	0	2.536406e+00	8.597657e+01	EIF4A1;RPL30;RPL32;TRRAP;KEAP1;RPS15;TUBB6;RPS19;PSMD3;SCMH1;RPL36;RPL35;RPL38;TRIM27;RPS13;TRAPPC2L;RPL21;FBXW8;RPS7;RPS8;IGFBP3;PSME3;CSNK2B;RPL26;RPL29;AURKAIP1;SQSTM1;UBA52;CARS2;INO80C;DDX5;PSMD13;MRPL18;SDC2;GATA4;C3;MRPL20;MAN2A2;UBB;STC2;ST3GAL4;ARSI;MPDU1;HSPA8;TGFB1;UBE2I;CBX5;UBE2B;TRAPPC5;MRPL23;COPS4;BMP4;COPS6;PROC;RPL27A;GNB1;STT3A;RNF181;FARSA;RPS24;EIF4G1;PIGQ;RPS4X;TUBA1C;RPL7A;UCHL1;MRPL40;TUBA1A;CAPZB;ADAMTSL4;SEC13;MRPS27;SSR2;DHPS;PAX6;DYNLL1;COMMD6;SAFB;SUMF2;COMMD4;ARFGAP1;RHOA;MRPL53;TUBB2B;MRPL51;EEF1D;PFDN2;PIGG;RAB7B;OTUB1;GPS1;DCTN3;TULP4;PSMA7;MRPL55;GGA2;GANAB;PSMB5;GGA3;GNG5;RPS3;RPS2;RPL18;RPS27A;RPL19;MBD6;MBD1;PCGF2;PSMC5;TTLL4;PSMC3;EIF3L;TNIP2;EIF3G
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	24/108	2.480277e-15	1.528634e-13	0	0	1.029795e+01	3.463243e+02	RPL30;RPL32;RPL21;RPS7;RPS8;SSR2;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Influenza Infection R-HSA-168255	28/157	4.754548e-15	2.783788e-13	0	0	7.863636e+00	2.593401e+02	RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;POLR2G;RPS2;RPL18;RPS27A;RPS13;RPL19;CPSF4;SEC13;TGFB1;RPL21;RPS7;RPS8;GTF2F1;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957	24/112	5.950133e-15	3.317908e-13	0	0	9.827831e+00	3.219142e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;EIF4G1;RPL19
Reactome_2022	Influenza Viral RNA Transcription And Replication R-HSA-168273	26/137	9.671230e-15	5.147732e-13	0	0	8.462204e+00	2.730721e+02	RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;POLR2G;RPS2;RPL18;RPS27A;RPS13;RPL19;SEC13;RPL21;RPS7;RPS8;GTF2F1;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Cellular Response To Starvation R-HSA-9711097	27/153	1.929433e-14	9.823329e-13	0	0	7.750000e+00	2.447370e+02	RPL30;RPL32;RPS15;RPS4X;RPL7A;RPS19;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;SEC13;RPL21;RPS7;RPS8;DDIT3;RPL27A;TRIB3;RPL26;RPL29;UBA52;RPS24;ATF4
Reactome_2022	Metabolism R-HSA-1430728	117/2049	3.679248e-14	1.795166e-12	0	0	2.387853e+00	7.386460e+01	RPL30;RPL32;ENO1;NADSYN1;CNDP2;RPS15;FADS2;RPS19;UROD;PSMD3;RPL36;AKT1;RPL35;RPL38;RPS13;ACOT7;RPL21;RPS7;RPS8;MED9;SDHB;PISD;PSME3;CSNK2B;TRIB3;RPL26;RPL29;AURKAIP1;UBA52;GCDH;PFKFB3;PSMD13;SDC2;FUT11;CIAO3;ADH5;UQCRH;PLD3;ATP5MC1;PGS1;UBB;AFMID;ST3GAL4;PIP5K1A;ARSI;SCAP;PLCG1;KDSR;NADK;FDFT1;IP6K2;ATP5ME;MPST;TRAP1;UBE2I;GRHPR;G6PC3;PROC;ADI1;RPL27A;GNB1;RPS24;LGMN;GALK1;COX7B;HEXA;QPRT;TECR;LPCAT1;FHL2;SLC2A1;DBI;MED17;RPS4X;RPL7A;CA5B;ALDH2;PHGDH;SLC37A4;BCKDHA;ADSL;SEC13;GSTO1;AKR1A1;AMPD2;SUMF2;NDUFS8;DDAH2;BLVRB;NDUFS2;NDUFB4;GMPR2;SLC3A2;ADCY1;LRP8;COX5A;PSMA7;PSMB5;GNG5;CHSY1;UCP2;RPS3;RPS2;RPL18;RPS27A;RPL19;NQO1;ATP5PF;TIMMDC1;ATP5PD;IDH3G;MBOAT7;COX6C;PSMC5;PSMC3;PNPLA4;PFKP
Reactome_2022	Selenoamino Acid Metabolism R-HSA-2408522	23/114	8.667139e-14	4.059688e-12	0	0	9.089505e+00	2.733819e+02	RPL30;RPL32;RPL21;RPS7;RPS8;RPS15;RPS4X;RPL7A;RPS19;RPL27A;RPL36;RPS3;RPL35;RPL38;RPL26;RPS2;RPL29;RPL18;RPS27A;UBA52;RPS13;RPS24;RPL19
Reactome_2022	Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	28/179	1.467548e-13	6.609611e-12	0	0	6.710287e+00	1.982891e+02	RPL30;DDX49;RPL32;NOL6;RPS15;RPS4X;RPL7A;RPS19;EXOSC8;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;NOP14;RPL21;RPS7;RPS8;SENP3;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	rRNA Processing In Nucleus And Cytosol R-HSA-8868773	28/189	5.862060e-13	2.542397e-11	0	0	6.290236e+00	1.771652e+02	RPL30;DDX49;RPL32;NOL6;RPS15;RPS4X;RPL7A;RPS19;EXOSC8;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;NOP14;RPL21;RPS7;RPS8;SENP3;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Nervous System Development R-HSA-9675108	49/545	6.788941e-13	2.839232e-11	0	0	3.655049e+00	1.024083e+02	RPL30;NRP2;RPL32;PLXND1;NAB2;ACTG1;RPS15;RPS4X;RPL7A;RPS19;PSMD3;RPL36;RPL35;RPL38;RPS13;ARHGEF11;RPL21;RPS7;RPS8;RHOC;RHOA;CACNB1;PSME3;CSNK2B;RPL26;RPL29;UBA52;PSMD13;SDC2;PSMA7;PSMB5;UBB;RPS3;PLCG1;RPS2;RPL18;RPS27A;RPL19;HSPA8;SMARCA4;PSMC5;CXCL12;PSMC3;RPL27A;PLXNB1;COL9A2;RPS24;EIF4G1;FGFR1
Reactome_2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	39/364	7.781244e-13	3.142013e-11	0	0	4.394023e+00	1.225137e+02	GCDH;RPL30;RPL32;PSMD13;SLC3A2;PSMA7;RPS15;RPS4X;RPL7A;PSMB5;RPS19;PSMD3;AFMID;RPL36;RPS3;RPL35;RPL38;PHGDH;RPS2;RPL18;RPS27A;RPS13;RPL19;MPST;BCKDHA;NQO1;RPL21;RPS7;RPS8;GRHPR;PSMC5;PSMC3;ADI1;PSME3;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Axon Guidance R-HSA-422475	47/519	1.588421e-12	6.200138e-11	0	0	3.674442e+00	9.982827e+01	RPL30;NRP2;RPL32;PLXND1;PSMD13;SDC2;PSMA7;ACTG1;RPS15;RPS4X;RPL7A;PSMB5;RPS19;UBB;PSMD3;RPL36;RPS3;RPL35;RPL38;PLCG1;RPS2;RPL18;RPS27A;RPS13;RPL19;ARHGEF11;HSPA8;RPL21;RPS7;RPS8;RHOC;RHOA;CACNB1;PSMC5;CXCL12;PSMC3;PSME3;RPL27A;CSNK2B;PLXNB1;RPL26;COL9A2;RPL29;UBA52;RPS24;EIF4G1;FGFR1
Reactome_2022	rRNA Processing R-HSA-72312	28/199	2.136490e-12	8.070417e-11	0	0	5.919314e+00	1.590629e+02	RPL30;DDX49;RPL32;NOL6;RPS15;RPS4X;RPL7A;RPS19;EXOSC8;RPL36;RPS3;RPL35;RPL38;RPS2;RPL18;RPS27A;RPS13;RPL19;NOP14;RPL21;RPS7;RPS8;SENP3;RPL27A;RPL26;RPL29;UBA52;RPS24
Reactome_2022	Infectious Disease R-HSA-5663205	67/961	5.584009e-12	2.043398e-10	0	0	2.813437e+00	7.289928e+01	RPL30;RPL32;KEAP1;ENO1;ACTG1;RPS15;RPS4X;RPL7A;RPS19;AKT2;PSMD3;RPL36;AKT1;RPL35;RPL38;BANF1;TRIM27;RPS13;MAP2K3;SEC13;RPL21;RPS7;RPS8;DYNLL1;GTF2F1;IRF3;PSME3;SNRPE;RPL26;RPL29;UBA52;DDX5;TSG101;PSMD13;SDC2;ADCY1;PSMA7;C3;GANAB;PSMB5;GNG5;UBB;HRH2;ST3GAL4;RPS3;POLR2G;PLCG1;RPS2;RPL18;RPS27A;RPL19;AP1M1;BRD4;GSDMD;RANBP1;CPSF4;TGFB1;UBE2I;STAT2;HMGA1;FKBP1A;PSMC5;PSMC3;RPL27A;GNB1;STT3A;RPS24
Reactome_2022	KEAP1-NFE2L2 Pathway R-HSA-9755511	18/100	3.201349e-10	1.102961e-08	0	0	7.825226e+00	1.710773e+02	NQO1;PSMD13;KEAP1;PSMA7;PSMC5;PSMB5;UBB;PSMC3;AKT2;PSME3;PSMD3;CSNK2B;AKT1;PHGDH;RPS27A;SQSTM1;UBA52;ATF4
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	24/182	3.202450e-10	1.102961e-08	0	0	5.453928e+00	1.192334e+02	NQO1;COX7B;PSMD13;GPX3;TXNRD2;KEAP1;COX6C;COX5A;PSMA7;PSMC5;PSMB5;UBB;PSMC3;AKT2;PSME3;PSMD3;CSNK2B;AKT1;BLVRB;PHGDH;RPS27A;SQSTM1;UBA52;ATF4
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	14/57	4.033170e-10	1.311901e-08	0	0	1.154475e+01	2.497279e+02	EIF4A1;RPS7;RPS8;RPS15;RPS4X;RPS19;EIF3L;RPS3;EIF3G;RPS2;RPS27A;RPS13;RPS24;EIF4G1
Reactome_2022	Translation Initiation Complex Formation R-HSA-72649	14/57	4.033170e-10	1.311901e-08	0	0	1.154475e+01	2.497279e+02	EIF4A1;RPS7;RPS8;RPS15;RPS4X;RPS19;EIF3L;RPS3;EIF3G;RPS2;RPS27A;RPS13;RPS24;EIF4G1
Reactome_2022	mRNA Activation Upon Binding Of Cap-Binding Complex And eIFs, Subsequent Binding To 43S R-HSA-72662	14/58	5.181128e-10	1.639757e-08	0	0	1.128178e+01	2.412139e+02	EIF4A1;RPS7;RPS8;RPS15;RPS4X;RPS19;EIF3L;RPS3;EIF3G;RPS2;RPS27A;RPS13;RPS24;EIF4G1
Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	14/67	3.964072e-09	1.221560e-07	0	0	9.361664e+00	1.811107e+02	PSMD13;PSMA7;PSMC5;PSMB5;UBB;PSMC3;AKT2;PSME3;PSMD3;CSNK2B;AKT1;TRIM27;RPS27A;UBA52
Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	12/50	9.692319e-09	2.910181e-07	0	0	1.115962e+01	2.059166e+02	RPS15;RPS4X;RPS19;RPS7;RPS8;EIF3L;RPS3;EIF3G;RPS2;RPS27A;RPS13;RPS24
Reactome_2022	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	12/54	2.472413e-08	7.237988e-07	0	0	1.009472e+01	1.768139e+02	HSPA8;PSMC5;PSMB5;UBB;PSMC3;PSMD13;PSME3;PSMD3;RPS27A;UBA52;PSMA7;EIF4G1
Reactome_2022	Nuclear Events Mediated By NFE2L2 R-HSA-9759194	14/78	3.123912e-08	8.922198e-07	0	0	7.748229e+00	1.339018e+02	NQO1;PSMD13;PSMA7;PSMC5;PSMB5;UBB;PSMC3;PSME3;PSMD3;PHGDH;RPS27A;SQSTM1;UBA52;ATF4
Reactome_2022	Disease R-HSA-1643685	88/1736	3.370251e-08	9.396580e-07	0	0	2.008467e+00	3.455707e+01	RPL30;RPL32;HEXA;SLC2A1;KEAP1;ENO1;ACTG1;MECP2;RPS15;RPS4X;RPL7A;RPS19;ADAMTSL4;AKT2;PSMD3;RPL36;AKT1;RPL35;RPL38;BANF1;TRIM27;SLC37A4;RPS13;MAP2K3;PDGFRB;SEC13;RPL21;RPS7;RPS8;RHOG;DYNLL1;GTF2F1;RAD51D;IRF3;PSME3;SNRPE;RPL26;RPL29;SQSTM1;UBA52;NOTCH3;DDX5;TSG101;PSMD13;SDC2;SLC3A2;ADCY1;KLC1;PSMA7;C3;GANAB;PSMB5;GNG5;UBB;CHSY1;HRH2;LMNA;ST3GAL4;RPS3;POLR2G;PLCG1;RPS2;RPL18;RPS27A;RPL19;AP1M1;BRD4;MPDU1;STRA6;GSDMD;RANBP1;CPSF4;TGFB1;UBE2I;STAT2;HMGA1;FKBP1A;PSMC5;G6PC3;PROC;PSMC3;CDK4;RPL27A;GNB1;STT3A;RPS24;FGFR1;GALK1
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	11/47	5.347338e-08	1.456217e-06	0	0	1.077944e+01	1.804919e+02	RPS15;RPS4X;RPS19;RPS7;RPS8;RPS3;SNRPE;RPS2;RPS27A;RPS13;RPS24
Reactome_2022	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	7/16	1.208479e-07	3.199722e-06	0	0	2.727838e+01	4.345100e+02	FKBP1A;TGFB1;UBB;RPS27A;PRKCZ;UBA52;RHOA
Reactome_2022	Developmental Biology R-HSA-1266738	61/1073	1.229611e-07	3.199722e-06	0	0	2.221437e+00	3.534616e+01	RPL30;NRP2;RPL32;PLXND1;NAB2;PCSK6;MED17;ACTG1;RPS15;RPS4X;RPL7A;RPS19;AKT2;PSMD3;RPL36;AKT1;RPL35;RPL38;RPS13;ARHGEF11;RPL21;RPS7;RPS8;MED9;PAX6;RHOC;RHOA;CACNB1;PSME3;CSNK2B;RPL26;RPL29;UBA52;PSMD13;SDC2;GATA4;PSMA7;PSMB5;UBB;RPS3;POLR2G;PLCG1;RPS2;RPL18;RPS27A;RPL19;HSPA8;TGFB1;PCGF2;SMARCA4;BMP4;PSMC5;CXCL12;PSMC3;CDK4;RPL27A;PLXNB1;COL9A2;RPS24;EIF4G1;FGFR1
Reactome_2022	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	11/51	1.320937e-07	3.362647e-06	0	0	9.699500e+00	1.536377e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;CDK4;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531	14/88	1.517540e-07	3.780935e-06	0	0	6.697712e+00	1.051608e+02	HSPA8;PSMD13;PSMA7;PSMC5;PSMB5;UBB;PSMC3;PSME3;PSMD3;EXOSC8;AKT1;RPS27A;UBA52;EIF4G1
Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	11/53	2.009450e-07	4.902222e-06	0	0	9.236667e+00	1.424316e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;PSME3;PSMD3;AKT1;RPS27A;UBA52;PSMA7
Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	11/54	2.460253e-07	5.879503e-06	0	0	9.021395e+00	1.372861e+02	PSMC5;PSMB5;TGFB1;UBB;PSMC3;PSMD13;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	Degradation Of DVL R-HSA-4641258	11/55	2.998257e-07	7.021917e-06	0	0	8.815909e+00	1.324155e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;PSME3;PSMD3;KLHL12;RPS27A;UBA52;PSMA7
Reactome_2022	UCH Proteinases R-HSA-5689603	14/95	4.028451e-07	9.249640e-06	0	0	6.116686e+00	9.006645e+01	INO80C;MBD6;TGFB1;PSMD13;PSMA7;UCHL1;PSMC5;PSMB5;UBB;PSMC3;PSME3;PSMD3;RPS27A;UBA52
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	13/82	4.397174e-07	9.902098e-06	0	0	6.659526e+00	9.747637e+01	PSMD13;PSMA7;PSMC5;PSMB5;UBB;PSMC3;CDK4;AKT2;PSME3;PSMD3;AKT1;RPS27A;UBA52
Reactome_2022	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	15/112	5.566028e-07	1.229777e-05	0	0	5.478079e+00	7.889208e+01	TRAP1;ATP5PF;COX7B;ATP5PD;TIMMDC1;NDUFB4;COX6C;SDHB;COX5A;UQCRH;ATP5MC1;NDUFS8;UCP2;NDUFS2;ATP5ME
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	13/84	5.860569e-07	1.270875e-05	0	0	6.471266e+00	9.286168e+01	PSMD13;PSMA7;PSMC5;PSMB5;UBB;PSMC3;CDK4;AKT2;PSME3;PSMD3;AKT1;RPS27A;UBA52
Reactome_2022	Degradation Of GLI1 By Proteasome R-HSA-5610780	11/59	6.336312e-07	1.279280e-05	0	0	8.079583e+00	1.153102e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;SUFU;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	Degradation Of GLI2 By Proteasome R-HSA-5610783	11/59	6.336312e-07	1.279280e-05	0	0	8.079583e+00	1.153102e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;SUFU;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	11/59	6.336312e-07	1.279280e-05	0	0	8.079583e+00	1.153102e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;SUFU;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577	11/59	6.336312e-07	1.279280e-05	0	0	8.079583e+00	1.153102e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;CDK4;PSME3;PSMD3;RPS27A;UBA52;PSMA7
Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	10/49	8.543529e-07	1.695673e-05	0	0	9.027875e+00	1.261458e+02	PSMC5;PSMB5;UBB;PSMC3;PSMD13;PSME3;PSMD3;RPS27A;UBA52;PSMA7
