Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Protein Localization To Membrane (GO:1905477)	1/79	5.016492e-02	8.045931e-02	0	0	2.127030e+01	6.365008e+01	ITGA3
GO_Biological_Process_2023	Response To Insulin (GO:0032868)	1/79	5.016492e-02	8.045931e-02	0	0	2.127030e+01	6.365008e+01	SLC2A1
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	1/80	5.078476e-02	8.092797e-02	0	0	2.100000e+01	6.258334e+01	ITGA3
GO_Biological_Process_2023	Positive Regulation Of Growth (GO:0045927)	1/81	5.140422e-02	8.139002e-02	0	0	2.073646e+01	6.154653e+01	EIF4G1
GO_Biological_Process_2023	Regulation Of Phosphorylation (GO:0042325)	1/82	5.202332e-02	8.177725e-02	0	0	2.047942e+01	6.053847e+01	STAT2
GO_Biological_Process_2023	Epigenetic Regulation Of Gene Expression (GO:0040029)	1/83	5.264204e-02	8.177725e-02	0	0	2.022866e+01	5.955803e+01	SMARCA4
GO_Biological_Process_2023	Vascular Transport (GO:0010232)	1/83	5.264204e-02	8.177725e-02	0	0	2.022866e+01	5.955803e+01	SLC2A1
GO_Biological_Process_2023	Positive Regulation Of Double-Strand Break Repair (GO:2000781)	1/84	5.326038e-02	8.186820e-02	0	0	1.998394e+01	5.860414e+01	SMARCA4
GO_Biological_Process_2023	Transport Across Blood-Brain Barrier (GO:0150104)	1/85	5.387836e-02	8.186820e-02	0	0	1.974504e+01	5.767578e+01	SLC2A1
GO_Biological_Process_2023	Integrin-Mediated Signaling Pathway (GO:0007229)	1/85	5.387836e-02	8.186820e-02	0	0	1.974504e+01	5.767578e+01	ITGA3
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	1/86	5.449596e-02	8.186820e-02	0	0	1.951176e+01	5.677199e+01	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	2/594	5.531958e-02	8.186820e-02	0	0	5.956695e+00	1.724242e+01	SMARCA4;EIF4G1
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair (GO:2000779)	1/88	5.573005e-02	8.186820e-02	0	0	1.906130e+01	5.503448e+01	SMARCA4
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	1/88	5.573005e-02	8.186820e-02	0	0	1.906130e+01	5.503448e+01	EIF4G1
GO_Biological_Process_2023	Organic Anion Transport (GO:0015711)	1/89	5.634654e-02	8.186820e-02	0	0	1.884375e+01	5.419904e+01	SLC2A1
GO_Biological_Process_2023	Positive Regulation Of DNA Repair (GO:0045739)	1/89	5.634654e-02	8.186820e-02	0	0	1.884375e+01	5.419904e+01	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	1/89	5.634654e-02	8.186820e-02	0	0	1.884375e+01	5.419904e+01	EIF4G1
GO_Biological_Process_2023	Sensory Perception Of Mechanical Stimulus (GO:0050954)	1/89	5.634654e-02	8.186820e-02	0	0	1.884375e+01	5.419904e+01	WDR1
GO_Biological_Process_2023	Sensory Perception Of Sound (GO:0007605)	1/92	5.819377e-02	8.405766e-02	0	0	1.821978e+01	5.181664e+01	WDR1
GO_Biological_Process_2023	Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	1/93	5.880877e-02	8.445213e-02	0	0	1.802083e+01	5.106139e+01	EIF4G1
GO_Biological_Process_2023	Regulation Of Protein Metabolic Process (GO:0051246)	1/96	6.065155e-02	8.634983e-02	0	0	1.744912e+01	4.890309e+01	EIF4G1
GO_Biological_Process_2023	Regulation Of Defense Response (GO:0031347)	1/97	6.126507e-02	8.634983e-02	0	0	1.726649e+01	4.821747e+01	BRD4
GO_Biological_Process_2023	Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	6.187822e-02	8.634983e-02	0	0	1.708763e+01	4.754781e+01	MBOAT7
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	1/98	6.187822e-02	8.634983e-02	0	0	1.708763e+01	4.754781e+01	EIF4G1
GO_Biological_Process_2023	Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162)	1/98	6.187822e-02	8.634983e-02	0	0	1.708763e+01	4.754781e+01	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Cell Growth (GO:0030307)	1/106	6.677013e-02	9.109588e-02	0	0	1.577937e+01	4.270684e+01	EIF4G1
GO_Biological_Process_2023	Regulation Of Cellular Response To Stress (GO:0080135)	1/107	6.737996e-02	9.109588e-02	0	0	1.562972e+01	4.215972e+01	EIF4G1
GO_Biological_Process_2023	Positive Regulation Of T Cell Activation (GO:0050870)	1/107	6.737996e-02	9.109588e-02	0	0	1.562972e+01	4.215972e+01	SMARCA4
GO_Biological_Process_2023	Negative Regulation Of Translation (GO:0017148)	1/107	6.737996e-02	9.109588e-02	0	0	1.562972e+01	4.215972e+01	EIF4G1
GO_Biological_Process_2023	Positive Regulation Of Metabolic Process (GO:0009893)	1/108	6.798942e-02	9.109588e-02	0	0	1.548287e+01	4.162419e+01	SMARCA4
GO_Biological_Process_2023	Glycerophospholipid Biosynthetic Process (GO:0046474)	1/108	6.798942e-02	9.109588e-02	0	0	1.548287e+01	4.162419e+01	MBOAT7
GO_Biological_Process_2023	Negative Regulation Of Developmental Process (GO:0051093)	1/109	6.859852e-02	9.109588e-02	0	0	1.533873e+01	4.109990e+01	SMARCA4
GO_Biological_Process_2023	Cell-Matrix Adhesion (GO:0007160)	1/109	6.859852e-02	9.109588e-02	0	0	1.533873e+01	4.109990e+01	ITGA3
GO_Biological_Process_2023	Positive Regulation Of Wnt Signaling Pathway (GO:0030177)	1/109	6.859852e-02	9.109588e-02	0	0	1.533873e+01	4.109990e+01	SMARCA4
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015)	1/111	6.981561e-02	9.221633e-02	0	0	1.505833e+01	4.008374e+01	ITGA3
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	1/122	7.648339e-02	9.994618e-02	0	0	1.368182e+01	3.517160e+01	LMNA
GO_Biological_Process_2023	Regulation Of Cell Motility (GO:2000145)	1/123	7.708735e-02	9.994618e-02	0	0	1.356899e+01	3.477482e+01	LMNA
GO_Biological_Process_2023	Protein Dephosphorylation (GO:0006470)	1/124	7.769096e-02	9.994618e-02	0	0	1.345799e+01	3.438540e+01	PTPRF
GO_Biological_Process_2023	Negative Regulation Of Growth (GO:0045926)	1/124	7.769096e-02	9.994618e-02	0	0	1.345799e+01	3.438540e+01	SMARCA4
GO_Biological_Process_2023	Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	7.769096e-02	9.994618e-02	0	0	1.345799e+01	3.438540e+01	PTPRF
GO_Biological_Process_2023	Negative Regulation Of Cell Growth (GO:0030308)	1/125	7.829420e-02	1.001857e-01	0	0	1.334879e+01	3.400313e+01	SMARCA4
GO_Biological_Process_2023	Protein-Containing Complex Organization (GO:0043933)	1/126	7.889707e-02	1.001857e-01	0	0	1.324133e+01	3.362784e+01	SLC2A1
GO_Biological_Process_2023	Regulation Of Response To External Stimulus (GO:0032101)	1/127	7.949959e-02	1.001857e-01	0	0	1.313558e+01	3.325934e+01	BRD4
GO_Biological_Process_2023	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	7.949959e-02	1.001857e-01	0	0	1.313558e+01	3.325934e+01	STAT2
GO_Biological_Process_2023	Regulation Of DNA Repair (GO:0006282)	1/129	8.070352e-02	1.011866e-01	0	0	1.292904e+01	3.254204e+01	SMARCA4
GO_Biological_Process_2023	Regulation Of Cell Cycle Process (GO:0010564)	1/130	8.130494e-02	1.014259e-01	0	0	1.282817e+01	3.219290e+01	SMARCA4
GO_Biological_Process_2023	Synapse Organization (GO:0050808)	1/131	8.190600e-02	1.016622e-01	0	0	1.272885e+01	3.184990e+01	PTPRF
GO_Biological_Process_2023	Protein Localization To Organelle (GO:0033365)	1/137	8.550473e-02	1.055983e-01	0	0	1.216360e+01	2.991253e+01	LMNA
GO_Biological_Process_2023	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	1/146	9.087841e-02	1.116765e-01	0	0	1.140345e+01	2.734812e+01	SMARCA4
GO_Biological_Process_2023	Defense Response To Symbiont (GO:0140546)	1/148	9.206860e-02	1.125789e-01	0	0	1.124717e+01	2.682698e+01	STAT2
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	1/149	9.266315e-02	1.127478e-01	0	0	1.117061e+01	2.657247e+01	EIF4G1
GO_Biological_Process_2023	Peptide Biosynthetic Process (GO:0043043)	1/158	9.799799e-02	1.186544e-01	0	0	1.052548e+01	2.444867e+01	EIF4G1
GO_Biological_Process_2023	Membrane Organization (GO:0061024)	1/167	1.033039e-01	1.244686e-01	0	0	9.950301e+00	2.258799e+01	LMNA
GO_Biological_Process_2023	Double-Strand Break Repair (GO:0006302)	1/168	1.038916e-01	1.245691e-01	0	0	9.890220e+00	2.239548e+01	NSD2
GO_Biological_Process_2023	Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules (GO:0098742)	1/172	1.062391e-01	1.267684e-01	0	0	9.656920e+00	2.165142e+01	PTPRF
GO_Biological_Process_2023	Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123)	1/175	1.079960e-01	1.282452e-01	0	0	9.488985e+00	2.111927e+01	BRD4
GO_Biological_Process_2023	Macromolecule Biosynthetic Process (GO:0009059)	1/183	1.126654e-01	1.331501e-01	0	0	9.068223e+00	1.979895e+01	EIF4G1
GO_Biological_Process_2023	Defense Response To Virus (GO:0051607)	1/189	1.161527e-01	1.366177e-01	0	0	8.776152e+00	1.889373e+01	STAT2
GO_Biological_Process_2023	Regulation Of Signal Transduction (GO:0009966)	1/193	1.184705e-01	1.380293e-01	0	0	8.591580e+00	1.832662e+01	ITGA3
GO_Biological_Process_2023	Regulation Of Cell Differentiation (GO:0045595)	1/193	1.184705e-01	1.380293e-01	0	0	8.591580e+00	1.832662e+01	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	1/196	1.202052e-01	1.387415e-01	0	0	8.458120e+00	1.791899e+01	EIF4G1
GO_Biological_Process_2023	Endomembrane System Organization (GO:0010256)	1/196	1.202052e-01	1.387415e-01	0	0	8.458120e+00	1.791899e+01	LMNA
GO_Biological_Process_2023	Regulation Of Translation (GO:0006417)	1/202	1.236651e-01	1.420711e-01	0	0	8.203151e+00	1.714605e+01	EIF4G1
GO_Biological_Process_2023	Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	1.265388e-01	1.446994e-01	0	0	8.002023e+00	1.654183e+01	SMARCA4
GO_Biological_Process_2023	Regulation Of Transcription By RNA Polymerase II (GO:0006357)	3/2028	1.380371e-01	1.569395e-01	0	0	2.661037e+00	5.269473e+00	STAT2;BRD4;SMARCA4
GO_Biological_Process_2023	Chromatin Remodeling (GO:0006338)	1/228	1.385134e-01	1.569395e-01	0	0	7.254038e+00	1.433970e+01	SMARCA4
GO_Biological_Process_2023	Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	1/232	1.407770e-01	1.586017e-01	0	0	7.126984e+00	1.397301e+01	BRD4
GO_Biological_Process_2023	Positive Regulation Of Developmental Process (GO:0051094)	1/233	1.413421e-01	1.586017e-01	0	0	7.095905e+00	1.388365e+01	SMARCA4
GO_Biological_Process_2023	Translation (GO:0006412)	1/234	1.419068e-01	1.586017e-01	0	0	7.065093e+00	1.379519e+01	EIF4G1
GO_Biological_Process_2023	Regulation Of Inflammatory Response (GO:0050727)	1/240	1.452878e-01	1.615470e-01	0	0	6.885635e+00	1.328265e+01	BRD4
GO_Biological_Process_2023	Regulation Of Autophagy (GO:0010506)	1/241	1.458501e-01	1.615470e-01	0	0	6.856597e+00	1.320015e+01	EIF4G1
GO_Biological_Process_2023	Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	1.486566e-01	1.639204e-01	0	0	6.714966e+00	1.279951e+01	SMARCA4
GO_Biological_Process_2023	Cellular Component Assembly (GO:0022607)	1/260	1.564694e-01	1.717686e-01	0	0	6.347490e+00	1.177393e+01	SLC2A1
GO_Biological_Process_2023	Regulation Of Protein Phosphorylation (GO:0001932)	1/265	1.592436e-01	1.738765e-01	0	0	6.225694e+00	1.143860e+01	STAT2
GO_Biological_Process_2023	Positive Regulation Of Signal Transduction (GO:0009967)	1/266	1.597974e-01	1.738765e-01	0	0	6.201887e+00	1.137332e+01	SMARCA4
GO_Biological_Process_2023	Chromatin Organization (GO:0006325)	1/268	1.609040e-01	1.743127e-01	0	0	6.154806e+00	1.124451e+01	SMARCA4
GO_Biological_Process_2023	Central Nervous System Development (GO:0007417)	1/283	1.691611e-01	1.816643e-01	0	0	5.822991e+00	1.034689e+01	SLC2A1
GO_Biological_Process_2023	Positive Regulation Of Cell Differentiation (GO:0045597)	1/283	1.691611e-01	1.816643e-01	0	0	5.822991e+00	1.034689e+01	SMARCA4
GO_Biological_Process_2023	DNA Repair (GO:0006281)	1/291	1.735342e-01	1.855538e-01	0	0	5.660057e+00	9.912916e+00	NSD2
GO_Biological_Process_2023	Gene Expression (GO:0010467)	1/296	1.762565e-01	1.876524e-01	0	0	5.562712e+00	9.655838e+00	EIF4G1
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	1/328	1.934845e-01	2.051102e-01	0	0	5.010194e+00	8.229534e+00	SLC2A1
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	1/364	2.124680e-01	2.242718e-01	0	0	4.505051e+00	6.978160e+00	EIF4G1
GO_Biological_Process_2023	Positive Regulation Of Protein Phosphorylation (GO:0001934)	1/377	2.192212e-01	2.304155e-01	0	0	4.346410e+00	6.596432e+00	EIF4G1
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	1/379	2.202554e-01	2.305216e-01	0	0	4.322972e+00	6.540515e+00	LMNA
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	1/387	2.243796e-01	2.338471e-01	0	0	4.231649e+00	6.323845e+00	SMARCA4
GO_Biological_Process_2023	Nervous System Development (GO:0007399)	1/433	2.477053e-01	2.565132e-01	0	0	3.772184e+00	5.264141e+00	SLC2A1
GO_Biological_Process_2023	Regulation Of Cell Migration (GO:0030334)	1/434	2.482051e-01	2.565132e-01	0	0	3.763279e+00	5.244129e+00	LMNA
GO_Biological_Process_2023	Regulation Of Nucleic Acid-Templated Transcription (GO:1903506)	1/452	2.571495e-01	2.646497e-01	0	0	3.609756e+00	4.902402e+00	NSD2
GO_Biological_Process_2023	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	1/456	2.591237e-01	2.655749e-01	0	0	3.577289e+00	4.830949e+00	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Gene Expression (GO:0010628)	1/480	2.708679e-01	2.764643e-01	0	0	3.393876e+00	4.432824e+00	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	1/483	2.723237e-01	2.768064e-01	0	0	3.372234e+00	4.386479e+00	SMARCA4
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	1/525	2.924262e-01	2.960216e-01	0	0	3.095261e+00	3.805756e+00	BRD4
GO_Biological_Process_2023	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	1/763	3.969841e-01	4.002248e-01	0	0	2.102472e+00	1.942387e+00	SMARCA4
GO_Biological_Process_2023	Negative Regulation Of DNA-templated Transcription (GO:0045892)	1/1025	4.954755e-01	4.974896e-01	0	0	1.543213e+00	1.083702e+00	SMARCA4
GO_Biological_Process_2023	Regulation Of Gene Expression (GO:0010468)	1/1127	5.296277e-01	5.296277e-01	0	0	1.395870e+00	8.871886e-01	NSD2
